session_id,partner_key,dispatch_date,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_cost,delivery_rating
4321,PRTN-211,23-08-2024,two day,east,hot,219.7,33.77,no,delivered,1199.81,3
4322,PRTN-421,11-05-2024,express,north,hot,229.6,16.54,yes,failed,1247.62,1
4323,PRTN-213,21-06-2024,two day,central,rainy,69.8,43.24,no,delivered,478.72,5
4327,PRTN-452,06-07-2024,standard,west,stormy,38.5,10.91,no,delivered,225.23,5
4330,PRTN-329,23-08-2024,two day,central,clear,25.0,0.86,no,delivered,127.58,5
4331,PRTN-213,25-06-2024,standard,east,rainy,202.2,32.91,no,delivered,1109.73,4
4334,PRTN-129,11-12-2024,express,central,foggy,144.9,12.33,yes,delayed,811.49,2
4335,PRTN-359,28-10-2024,standard,west,cold,208.7,48.11,no,delivered,1187.83,3
4339,PRTN-293,20-03-2024,same day,west,cold,144.0,20.69,no,delivered,882.07,3
4343,PRTN-394,12-03-2024,two day,south,stormy,208.7,14.37,no,delivered,1086.61,5
4348,PRTN-198,03-08-2024,two day,central,rainy,71.0,10.61,no,delivered,386.83,5
4349,PRTN-362,13-12-2024,two day,central,foggy,164.9,18.57,no,delivered,880.21,4
4353,PRTN-358,29-07-2024,express,east,hot,188.0,32.93,no,delivered,1088.79,4
4357,PRTN-245,16-02-2024,express,west,hot,171.1,18.21,yes,delayed,960.13,3
4363,PRTN-059,14-10-2024,express,west,clear,131.9,42.54,yes,delayed,837.12,2
4381,PRTN-023,30-11-2024,two day,central,clear,288.5,38.95,no,delivered,1559.35,5
4387,PRTN-114,15-03-2024,two day,south,cold,158.2,42.98,no,delivered,919.94,4
4393,PRTN-391,07-03-2024,same day,central,clear,226.7,35.3,yes,delayed,1339.4,3
4397,PRTN-203,17-06-2024,two day,west,stormy,254.5,41.97,no,delivered,1398.41,5
4400,PRTN-269,05-09-2024,express,south,rainy,179.5,6.44,yes,delayed,966.82,2
4404,PRTN-213,05-07-2024,standard,central,foggy,101.3,46.81,no,delivered,646.93,4
4409,PRTN-241,13-03-2024,express,north,hot,96.7,11.23,no,delivered,567.19,4
4411,PRTN-242,10-01-2024,express,central,cold,243.1,33.15,no,delivered,1364.95,3
4415,PRTN-474,05-05-2024,standard,west,stormy,116.4,3.66,no,delivered,592.98,4
4416,PRTN-111,01-06-2024,express,north,clear,13.4,1.84,no,delivered,122.52,5
4419,PRTN-106,08-09-2024,two day,west,stormy,100.5,11.6,no,delivered,537.3,4
4425,PRTN-365,30-11-2024,express,north,rainy,111.6,44.1,yes,delayed,740.3,2
4427,PRTN-187,08-03-2024,two day,west,rainy,292.6,25.09,no,delivered,1538.27,4
4437,PRTN-153,13-01-2024,standard,south,hot,83.7,13.81,no,delivered,459.93,4
4438,PRTN-269,05-10-2024,standard,central,cold,165.9,0.88,no,delivered,832.14,5
4442,PRTN-043,13-11-2024,standard,west,cold,35.4,44.64,no,delivered,310.92,5
4443,PRTN-157,23-03-2024,two day,south,rainy,253.7,5.86,no,delivered,1286.08,5
4446,PRTN-073,16-11-2024,two day,central,hot,24.7,30.86,no,delivered,216.08,5
4447,PRTN-154,11-08-2024,same day,west,foggy,153.3,36.59,no,delivered,976.27,5
4449,PRTN-076,29-02-2024,same day,north,rainy,156.9,9.63,no,delivered,913.39,5
4450,PRTN-261,30-09-2024,same day,east,cold,26.3,12.47,no,delivered,268.91,3
4452,PRTN-371,23-11-2024,same day,central,cold,19.6,23.9,no,delivered,269.7,5
4460,PRTN-007,09-05-2024,standard,south,hot,174.5,24.82,no,delivered,946.96,5
4462,PRTN-377,05-10-2024,two day,south,stormy,192.0,40.34,no,delivered,1081.02,5
4467,PRTN-173,27-09-2024,two day,central,clear,108.3,28.05,no,delivered,625.65,4
4477,PRTN-221,07-05-2024,same day,west,stormy,90.6,12.01,no,delivered,589.03,5
4479,PRTN-360,14-10-2024,same day,central,clear,77.0,36.09,no,delivered,593.27,4
4486,PRTN-017,19-04-2024,same day,central,stormy,297.1,25.37,yes,delayed,1632.7206,2
4496,PRTN-135,04-06-2024,two day,central,clear,107.2,45.6,no,delivered,672.8,3
4501,PRTN-119,10-03-2024,two day,central,clear,240.8,8.84,no,delivered,1230.52,3
4511,PRTN-226,19-10-2024,two day,east,foggy,92.3,36.82,no,delivered,571.96,5
4512,PRTN-466,22-01-2024,express,west,foggy,223.2,28.59,yes,delayed,1251.77,3
4514,PRTN-432,05-12-2024,two day,south,hot,265.5,46.67,no,delivered,1467.51,5
4518,PRTN-050,22-01-2024,express,north,cold,234.4,23.03,yes,failed,1291.09,1
4521,PRTN-150,17-05-2024,two day,north,rainy,145.3,31.49,no,delivered,820.97,3
4526,PRTN-095,12-05-2024,standard,west,foggy,126.5,43.09,no,delivered,761.77,5
4529,PRTN-296,15-03-2024,standard,central,hot,21.7,36.84,no,delivered,219.02,4
4533,PRTN-387,28-01-2024,two day,west,clear,113.7,15.73,no,delivered,615.69,4
4534,PRTN-209,16-12-2024,same day,central,rainy,175.5,43.2,yes,delayed,1107.1,3
4553,PRTN-384,06-10-2024,two day,south,stormy,123.2,6.23,no,delivered,634.69,4
4570,PRTN-080,03-02-2024,express,east,hot,70.5,23.55,no,delivered,473.15,3
4571,PRTN-280,31-05-2024,same day,west,clear,243.1,12.97,no,delivered,1354.41,5
4575,PRTN-043,20-11-2024,same day,north,clear,74.2,8.7,no,delivered,497.1,5
4576,PRTN-055,21-01-2024,two day,central,hot,254.4,25.39,no,delivered,1348.17,5
4577,PRTN-272,30-06-2024,express,east,cold,187.9,42.72,no,delivered,1117.66,5
4579,PRTN-224,22-07-2024,express,east,clear,107.2,9.49,yes,delayed,614.47,3
4581,PRTN-482,05-10-2024,standard,north,rainy,217.5,28.26,no,delivered,1172.28,5
4583,PRTN-008,11-10-2024,two day,east,cold,69.4,45.68,no,delivered,484.04,5
4585,PRTN-450,20-11-2024,express,west,hot,293.4,33.27,yes,delayed,1616.81,2
4587,PRTN-262,04-11-2024,express,east,cold,122.0,26.45,yes,delayed,739.35,2
4589,PRTN-135,31-05-2024,two day,north,cold,113.3,5.25,no,delivered,582.25,5
4603,PRTN-312,04-09-2024,two day,north,clear,3.6,20.7,no,delivered,95.6674,5
4608,PRTN-133,06-09-2024,same day,central,cold,195.3,16.62,no,delivered,1126.36,5
4615,PRTN-395,03-01-2024,two day,south,rainy,163.5,34.77,no,delivered,921.81,3
4616,PRTN-382,17-10-2024,two day,north,foggy,141.0,40.7,no,delivered,827.1,5
4624,PRTN-399,14-08-2024,same day,west,stormy,27.6,45.0,no,delivered,373.0,3
4628,PRTN-060,12-03-2024,two day,central,clear,200.3,7.19,no,delivered,1023.07,4
4631,PRTN-320,13-06-2024,standard,south,clear,67.7,9.15,no,delivered,365.95,4
4646,PRTN-042,17-05-2024,standard,north,cold,54.2,13.06,no,delivered,310.18,5
4647,PRTN-123,27-11-2024,standard,west,stormy,3.6,39.22,no,delivered,134.66,4
4664,PRTN-217,27-08-2024,standard,east,clear,107.7,9.49,no,delivered,566.97,4
4667,PRTN-357,25-03-2024,same day,east,foggy,132.6,23.94,no,delivered,834.82,3
4668,PRTN-149,05-06-2024,two day,north,clear,70.9,20.05,no,delivered,414.65,5
4680,PRTN-137,21-05-2024,same day,central,clear,68.1,26.6,no,delivered,520.3,5
4683,PRTN-276,31-05-2024,express,west,cold,179.8,20.22,yes,delayed,1009.66,2
4684,PRTN-220,17-11-2024,standard,west,cold,142.9,3.67,no,delivered,725.51,3
4686,PRTN-302,10-04-2024,express,east,hot,67.7,37.28,yes,delayed,500.34,3
4688,PRTN-284,21-08-2024,express,central,clear,136.6,40.25,yes,failed,853.75,1
4689,PRTN-050,14-01-2024,express,west,rainy,228.4,46.49,yes,delayed,1331.47,2
4694,PRTN-306,28-12-2024,express,south,stormy,243.1,12.23,yes,failed,1302.19,1
4697,PRTN-409,31-03-2024,standard,east,cold,58.8,49.52,no,delivered,442.89,5
4701,PRTN-010,06-08-2024,express,central,stormy,17.3,30.38,yes,delayed,227.64,3
4702,PRTN-104,28-01-2024,express,south,rainy,70.1,24.16,yes,delayed,472.98,2
4703,PRTN-261,28-09-2024,standard,south,stormy,79.1,15.54,no,delivered,442.12,5
4706,PRTN-194,22-10-2024,same day,west,cold,61.3,6.4,no,delivered,425.7,4
4710,PRTN-217,09-08-2024,same day,south,rainy,24.1,12.31,no,delivered,257.43,5
4713,PRTN-297,12-08-2024,two day,east,stormy,13.8,47.17,no,delivered,210.51,3
4714,PRTN-185,16-02-2024,same day,central,hot,29.9,32.75,no,delivered,347.75,5
4720,PRTN-116,14-08-2024,express,south,cold,55.9,44.06,no,delivered,461.68,5
4722,PRTN-256,23-04-2024,same day,north,stormy,169.6,29.8,yes,delayed,1037.4,3
4725,PRTN-068,22-04-2024,same day,west,stormy,121.3,22.82,yes,delayed,774.96,2
4729,PRTN-448,25-02-2024,express,east,stormy,132.3,23.61,yes,delayed,782.33,2
4730,PRTN-136,15-09-2024,two day,central,foggy,74.8,6.48,no,delivered,393.44,4
4731,PRTN-070,16-02-2024,two day,south,stormy,201.2,24.68,no,delivered,1080.04,5
4740,PRTN-467,14-09-2024,standard,east,stormy,97.6,14.86,no,delivered,532.58,4
4742,PRTN-266,30-07-2024,two day,central,foggy,118.5,41.86,no,delivered,718.08,3
4744,PRTN-042,27-05-2024,express,central,rainy,136.2,32.98,yes,delayed,829.94,2
4751,PRTN-314,11-09-2024,same day,north,stormy,127.5,22.02,yes,delayed,803.56,2
4753,PRTN-365,02-12-2024,same day,south,stormy,187.6,49.52,yes,delayed,1187.04,3
4761,PRTN-038,04-01-2024,same day,north,cold,40.2,12.63,no,delivered,338.89,5
4765,PRTN-466,31-01-2024,same day,east,cold,288.8,2.8,yes,delayed,1552.4,3
4773,PRTN-257,24-07-2024,standard,east,hot,148.8,11.66,no,delivered,778.98,5
4775,PRTN-295,26-10-2024,express,west,clear,253.1,36.29,no,delivered,1424.37,4
4777,PRTN-446,06-11-2024,two day,central,stormy,137.6,40.72,no,delivered,810.16,4
4786,PRTN-480,21-05-2024,standard,north,clear,12.0,47.24,no,delivered,201.72,4
4789,PRTN-480,31-05-2024,two day,south,hot,219.0,24.65,no,delivered,1168.95,3
4792,PRTN-076,14-03-2024,express,east,clear,75.2,24.06,no,delivered,498.18,4
4793,PRTN-294,23-01-2024,same day,east,hot,276.8,25.71,yes,delayed,1561.13,2
4799,PRTN-182,07-08-2024,same day,north,foggy,40.7,17.5,no,delivered,356.0,5
4802,PRTN-386,24-12-2024,express,west,rainy,217.6,21.67,yes,delayed,1203.01,3
4804,PRTN-083,26-03-2024,standard,west,rainy,234.7,7.9,no,delivered,1197.2,4
4823,PRTN-288,28-05-2024,express,east,rainy,34.1,0.67,yes,delayed,221.43,2
4835,PRTN-105,31-03-2024,two day,central,hot,150.9,24.13,no,delivered,826.89,4
4841,PRTN-093,21-06-2024,two day,north,stormy,238.8,37.83,no,delivered,1307.49,5
4844,PRTN-058,03-03-2024,express,east,stormy,75.8,2.76,yes,delayed,437.28,3
4855,PRTN-363,22-10-2024,same day,east,hot,13.1,23.98,no,delivered,237.44,4
4864,PRTN-369,27-08-2024,express,south,foggy,39.3,8.66,no,delivered,272.48,5
4870,PRTN-212,11-07-2024,express,east,foggy,228.8,25.86,yes,failed,1271.58,1
4875,PRTN-079,22-01-2024,two day,east,hot,200.4,15.43,no,delivered,1048.29,3
4881,PRTN-341,25-07-2024,standard,south,cold,52.8,5.85,no,delivered,281.55,4
4882,PRTN-398,04-03-2024,two day,west,clear,243.5,49.52,no,delivered,1367.2,4
4896,PRTN-486,06-05-2024,express,west,rainy,30.5,24.51,yes,delayed,276.03,2
4898,PRTN-080,05-02-2024,same day,east,stormy,277.0,9.35,yes,failed,1513.05,1
4899,PRTN-117,05-06-2024,express,central,cold,22.4,23.14,yes,delayed,231.42,2
4902,PRTN-327,22-07-2024,express,south,foggy,230.5,39.47,yes,delayed,1320.91,3
4908,PRTN-308,11-12-2024,same day,south,cold,89.9,6.54,no,delivered,569.12,3
4912,PRTN-285,13-11-2024,two day,east,foggy,144.3,13.61,no,delivered,762.33,4
4917,PRTN-470,16-11-2024,standard,west,cold,205.0,18.06,no,delivered,1079.18,5
4929,PRTN-188,14-07-2024,standard,central,cold,44.4,41.63,no,delivered,346.89,4
4934,PRTN-138,24-02-2024,two day,central,hot,240.3,30.4,no,delivered,1292.7,5
4938,PRTN-460,27-05-2024,two day,south,foggy,61.9,6.52,no,delivered,329.06,4
4943,PRTN-261,16-09-2024,two day,central,foggy,260.8,49.52,no,delivered,1453.52,3
4953,PRTN-397,12-05-2024,express,east,hot,3.6,23.52,yes,delayed,137.56,2
4958,PRTN-455,11-06-2024,same day,west,stormy,15.4,43.4,no,delivered,307.2,3
4961,PRTN-338,10-01-2024,same day,west,cold,142.7,32.06,no,delivered,909.68,5
4965,PRTN-001,05-12-2024,same day,south,cold,106.0,14.54,no,delivered,673.62,5
4981,PRTN-046,28-11-2024,two day,south,hot,229.8,45.61,no,delivered,1285.83,4
4989,PRTN-133,08-10-2024,standard,south,clear,165.1,14.7,no,delivered,869.6,4
4990,PRTN-079,15-01-2024,same day,south,hot,67.5,12.57,no,delivered,475.21,4
4992,PRTN-253,26-02-2024,two day,central,cold,16.3,29.95,no,delivered,171.35,5
4995,PRTN-277,11-02-2024,two day,central,hot,234.7,0.84,no,delivered,1176.02,5
5000,PRTN-316,25-03-2024,express,east,foggy,194.7,35.55,yes,failed,1130.15,1
5006,PRTN-211,08-08-2024,two day,south,cold,82.2,7.44,no,delivered,433.32,5
5007,PRTN-344,21-10-2024,standard,south,foggy,173.2,21.38,no,delivered,930.14,3
5015,PRTN-046,14-12-2024,same day,central,rainy,194.9,31.07,yes,delayed,1167.71,2
5019,PRTN-480,10-06-2024,standard,west,cold,212.8,35.59,no,delivered,1170.77,4
5020,PRTN-309,15-10-2024,same day,north,rainy,187.3,30.53,yes,delayed,1128.09,2
5022,PRTN-060,04-03-2024,standard,west,foggy,180.5,25.85,no,delivered,980.05,3
5025,PRTN-484,24-10-2024,two day,north,foggy,57.2,42.69,no,delivered,414.07,3
5033,PRTN-139,18-05-2024,express,west,foggy,132.6,46.35,yes,failed,852.05,2
5034,PRTN-409,19-04-2024,standard,west,foggy,114.4,30.75,no,delivered,664.25,5
5039,PRTN-298,06-05-2024,express,west,clear,251.6,7.48,no,delivered,1330.44,4
5040,PRTN-124,07-12-2024,same day,east,clear,63.3,45.46,no,delivered,552.88,5
5046,PRTN-048,10-04-2024,standard,west,rainy,48.1,42.91,no,delivered,369.23,5
5047,PRTN-090,01-09-2024,standard,north,stormy,215.3,33.28,no,delivered,1176.34,4
5052,PRTN-288,20-05-2024,two day,north,cold,254.1,40.3,no,delivered,1391.4,5
5053,PRTN-302,02-04-2024,two day,central,stormy,98.5,22.35,no,delivered,559.55,5
5068,PRTN-295,12-11-2024,same day,east,hot,230.6,47.33,no,delivered,1394.99,4
5073,PRTN-196,13-11-2024,express,central,hot,240.9,4.41,no,delivered,1267.73,3
5077,PRTN-168,22-05-2024,express,west,stormy,22.0,32.15,yes,delayed,256.45,2
5082,PRTN-409,27-04-2024,express,north,cold,6.5,29.94,yes,delayed,172.32,2
5092,PRTN-168,06-06-2024,express,east,clear,115.8,19.84,no,delivered,688.52,4
5093,PRTN-126,04-02-2024,two day,north,hot,101.6,33.11,no,delivered,607.33,4
5094,PRTN-225,10-09-2024,standard,west,rainy,194.1,7.96,no,delivered,994.38,4
5097,PRTN-469,28-08-2024,same day,east,clear,220.1,27.77,yes,delayed,1283.81,2
5099,PRTN-313,23-12-2024,same day,south,clear,14.0,29.44,no,delivered,258.32,3
5101,PRTN-194,05-11-2024,express,north,rainy,40.0,3.61,yes,delayed,260.83,2
5103,PRTN-360,04-11-2024,express,central,stormy,243.5,14.58,yes,delayed,1311.24,2
5108,PRTN-431,27-01-2024,two day,east,stormy,273.3,33.15,no,delivered,1465.95,5
5110,PRTN-189,26-09-2024,two day,west,foggy,88.8,48.14,no,delivered,588.42,4
5119,PRTN-391,11-02-2024,standard,west,cold,130.3,0.67,no,delivered,652.4,5
5120,PRTN-345,29-04-2024,standard,east,hot,218.4,8.03,no,delivered,1116.09,4
5127,PRTN-119,05-03-2024,express,east,hot,200.2,40.75,yes,delayed,1173.25,3
5130,PRTN-245,15-03-2024,express,east,hot,73.5,31.15,yes,delayed,510.95,3
5131,PRTN-307,23-08-2024,express,west,rainy,67.5,15.26,yes,delayed,433.28,2
5132,PRTN-199,02-11-2024,express,west,hot,151.8,33.77,yes,delayed,910.31,2
5139,PRTN-380,14-06-2024,standard,central,cold,127.3,7.57,no,delivered,659.21,5
5140,PRTN-399,18-08-2024,two day,west,stormy,272.7,44.29,no,delivered,1496.37,5
5142,PRTN-311,20-11-2024,same day,central,rainy,261.6,47.06,yes,delayed,1549.18,2
5148,PRTN-027,23-02-2024,express,north,foggy,144.9,43.87,yes,delayed,906.11,3
5149,PRTN-319,27-07-2024,standard,central,rainy,194.3,6.93,no,delivered,992.29,5
5151,PRTN-248,16-08-2024,same day,central,cold,25.0,11.42,no,delivered,259.26,3
5156,PRTN-482,07-10-2024,same day,east,stormy,61.7,34.73,no,delivered,512.69,5
5162,PRTN-108,18-07-2024,standard,north,hot,149.8,33.11,no,delivered,848.33,5
5174,PRTN-298,25-05-2024,express,west,hot,40.8,34.11,yes,failed,356.33,1
5177,PRTN-119,07-03-2024,standard,central,hot,10.2,31.56,no,delivered,145.68,4
5188,PRTN-414,22-07-2024,same day,central,hot,132.1,1.28,no,delivered,764.34,5
5189,PRTN-250,28-07-2024,two day,east,foggy,294.1,48.68,no,delivered,1616.54,4
5192,PRTN-371,15-12-2024,standard,west,stormy,264.4,37.82,no,delivered,1435.46,4
5193,PRTN-106,16-09-2024,same day,central,hot,166.9,49.18,no,delivered,1082.04,5
5202,PRTN-019,29-03-2024,standard,west,clear,6.9,35.53,no,delivered,141.09,4
5203,PRTN-150,22-05-2024,same day,north,hot,175.0,13.96,no,delivered,1016.88,4
5216,PRTN-309,19-11-2024,standard,east,cold,38.8,49.52,no,delivered,342.77,5
5221,PRTN-178,16-03-2024,same day,central,stormy,181.6,47.21,no,delivered,1149.63,4
5222,PRTN-167,15-10-2024,same day,south,hot,98.5,2.22,no,delivered,599.16,4
5225,PRTN-371,27-12-2024,express,south,rainy,204.3,20.23,yes,delayed,1132.19,3
5226,PRTN-469,11-08-2024,two day,north,clear,93.7,35.03,no,delivered,573.59,5
5238,PRTN-302,22-04-2024,express,west,rainy,115.1,16.98,yes,delayed,676.44,2
5244,PRTN-236,20-03-2024,express,east,cold,39.5,12.27,yes,delayed,284.31,3
5248,PRTN-232,28-07-2024,express,south,cold,47.3,25.32,no,delivered,362.46,4
5253,PRTN-311,02-11-2024,same day,south,hot,242.5,30.12,yes,delayed,1402.86,3
5254,PRTN-225,23-09-2024,two day,east,hot,280.8,12.39,no,delivered,1441.17,5
5255,PRTN-027,08-03-2024,two day,west,cold,104.5,4.35,no,delivered,535.55,3
5265,PRTN-112,17-10-2024,two day,east,cold,192.2,9.82,no,delivered,990.46,3
5278,PRTN-085,22-05-2024,standard,west,stormy,178.5,30.39,no,delivered,983.67,4
5283,PRTN-015,10-12-2024,express,central,foggy,218.3,45.54,yes,delayed,1278.12,2
5286,PRTN-132,22-03-2024,express,west,clear,250.8,8.92,no,delivered,1330.76,4
5291,PRTN-252,08-02-2024,express,east,hot,127.6,34.82,yes,delayed,792.46,2
5298,PRTN-272,27-06-2024,two day,central,foggy,239.6,1.59,no,delivered,1202.77,5
5311,PRTN-151,18-10-2024,two day,central,cold,176.4,11.06,no,delivered,915.18,4
5315,PRTN-480,09-05-2024,standard,west,stormy,79.0,10.56,no,delivered,426.68,5
5317,PRTN-453,17-08-2024,same day,south,clear,156.9,11.24,no,delivered,918.22,4
5324,PRTN-322,08-02-2024,standard,west,hot,237.3,2.36,no,delivered,1193.58,4
5326,PRTN-040,05-03-2024,two day,east,clear,250.3,20.08,no,delivered,1311.74,4
5329,PRTN-229,04-07-2024,same day,east,cold,70.6,17.5,no,delivered,505.5,5
5330,PRTN-265,21-06-2024,same day,central,rainy,289.7,29.43,yes,delayed,1632.7206,2
5331,PRTN-485,12-03-2024,same day,central,foggy,148.7,39.34,no,delivered,961.52,5
5332,PRTN-142,26-03-2024,two day,north,rainy,288.9,27.2,no,delivered,1526.1,5
5344,PRTN-346,12-09-2024,two day,west,clear,270.0,32.93,no,delivered,1448.79,4
5355,PRTN-268,16-01-2024,standard,south,stormy,58.1,42.71,no,delivered,418.63,4
5361,PRTN-324,16-06-2024,same day,central,clear,178.2,9.97,no,delivered,1020.91,4
5363,PRTN-434,19-10-2024,express,central,cold,7.5,32.68,no,delivered,185.54,4
5369,PRTN-321,22-12-2024,standard,south,rainy,79.7,4.4,no,delivered,411.7,3
5379,PRTN-293,05-03-2024,same day,east,foggy,109.0,16.69,no,delivered,695.07,4
5383,PRTN-425,29-04-2024,same day,central,clear,216.9,42.4,yes,delayed,1311.7,3
5387,PRTN-256,20-04-2024,same day,central,stormy,26.4,8.19,no,delivered,256.57,4
5389,PRTN-097,04-08-2024,standard,central,rainy,293.6,25.69,no,delivered,1545.07,5
5390,PRTN-159,29-10-2024,express,north,clear,180.0,31.24,yes,delayed,1043.72,3
5392,PRTN-196,12-11-2024,same day,east,stormy,195.2,40.4,yes,failed,1197.2,1
5408,PRTN-379,06-04-2024,standard,south,clear,238.3,8.28,no,delivered,1216.34,4
5410,PRTN-209,29-12-2024,same day,central,foggy,166.8,3.61,yes,failed,944.83,1
5415,PRTN-470,09-11-2024,express,north,stormy,125.8,37.7,yes,delayed,792.1,2
5417,PRTN-332,24-04-2024,standard,south,foggy,280.7,38.13,no,delivered,1517.89,5
5429,PRTN-462,10-04-2024,same day,south,cold,148.6,36.41,no,delivered,952.23,3
5435,PRTN-454,09-10-2024,standard,east,cold,255.1,5.29,no,delivered,1291.37,4
5441,PRTN-187,08-03-2024,same day,south,foggy,123.4,11.63,no,delivered,751.89,4
5442,PRTN-352,23-06-2024,standard,east,clear,155.2,20.16,no,delivered,836.48,3
5447,PRTN-030,01-07-2024,express,west,foggy,21.5,28.86,yes,failed,244.08,1
5460,PRTN-171,05-06-2024,two day,south,foggy,293.9,32.35,no,delivered,1566.55,5
5470,PRTN-026,30-03-2024,express,west,foggy,151.7,29.1,yes,failed,895.8,1
5478,PRTN-402,03-02-2024,two day,central,hot,8.5,22.69,no,delivered,110.57,3
5480,PRTN-249,23-08-2024,express,south,rainy,223.5,4.3,yes,delayed,1180.4,2
5485,PRTN-305,02-02-2024,standard,north,hot,102.5,5.16,no,delivered,527.98,3
5500,PRTN-463,27-03-2024,express,west,rainy,216.0,47.12,yes,delayed,1271.36,2
5503,PRTN-350,26-02-2024,same day,east,foggy,283.9,46.97,yes,delayed,1632.7206,2
5505,PRTN-434,12-11-2024,two day,east,rainy,231.7,44.28,no,delivered,1291.34,4
5513,PRTN-404,16-09-2024,same day,west,hot,63.8,17.63,no,delivered,471.89,5
5516,PRTN-068,11-04-2024,same day,north,hot,102.8,42.96,no,delivered,742.88,5
5519,PRTN-187,02-03-2024,same day,east,clear,110.2,13.53,no,delivered,691.59,4
5523,PRTN-254,09-12-2024,express,south,clear,150.7,0.67,no,delivered,805.36,3
5530,PRTN-443,25-06-2024,express,east,cold,40.7,20.42,no,delivered,314.76,3
5536,PRTN-123,30-12-2024,two day,central,cold,207.6,47.89,no,delivered,1181.67,4
5540,PRTN-184,22-12-2024,same day,east,stormy,22.4,43.13,no,delivered,341.39,5
5541,PRTN-316,26-04-2024,standard,east,clear,55.5,42.6,no,delivered,405.3,4
5546,PRTN-244,07-03-2024,standard,central,clear,99.4,29.19,no,delivered,584.57,5
5548,PRTN-385,23-12-2024,express,central,foggy,3.6,27.26,yes,delayed,144.78,3
5562,PRTN-390,20-10-2024,same day,central,stormy,53.8,6.99,yes,delayed,389.97,2
5563,PRTN-437,15-02-2024,two day,west,stormy,168.3,37.3,no,delivered,953.4,4
5571,PRTN-060,01-03-2024,same day,east,foggy,284.9,11.22,yes,delayed,1558.16,2
